epoch,psnr.val,ssim.val,d_loss.avg,d_score.avg,g_loss.avg,g_score.avg,epoch_time.val,sample_speed.avg
33,26.01721030397739,0.8361212611198425,0.9700607542235805,0.4150974543626028,0.001474252614816647,0.3851582092916518,1253.064581155777,1047.6863811706935
34,24.23717646378067,0.84516441822052,0.9591975775446823,0.39647447066061453,0.0014872769022071593,0.3556720480817161,1238.5727570056915,1054.3309269265753
35,24.878544729688524,0.850126326084137,0.9560491906510269,0.4342500241555208,0.0014690850594713406,0.3902992155599437,1260.224007844925,1053.3772304304393
36,26.19624106569691,0.876065194606781,0.9642232147087868,0.43167783453506675,0.0014704728057867826,0.3959010494106131,1249.9370362758636,1055.4116684748847
37,25.406827480907992,0.8676698803901672,0.9686043804293387,0.4128475578392428,0.001500934909930943,0.38145193807361033,1250.5834448337555,1055.020784111612
38,25.839309464349263,0.8614944219589233,0.953038304710655,0.41364612532251005,0.0015015128862827817,0.36668442978377014,1269.3930003643036,1056.0406552131567
39,24.675367514669414,0.8411074876785278,0.9441545143139829,0.4661629453210605,0.001439038990595885,0.41031745917347673,1242.3549332618713,1056.6263336915883
40,25.790620706434055,0.8667770624160767,0.9670922764771276,0.4324592304625195,0.0014588556635678543,0.3995515068666898,1238.6486601829529,1052.6852092184433
41,25.528974765546874,0.8546201586723328,0.9390584511002968,0.440682683124412,0.0014909798242149876,0.3797411339992268,1247.185127735138,1047.4895628906434
42,25.023645567447005,0.8443617224693298,0.9390378640376502,0.42665543268136175,0.0014643705963258737,0.3656932958360794,1287.361290693283,1044.929517328201
43,26.045568388739305,0.8734596967697144,0.9507452270133699,0.3795660217005989,0.0015128012224052884,0.33031124788612654,1258.1359951496124,1045.532279009883
44,24.670992480628286,0.8534838557243347,0.9495295066175033,0.4436165378365716,0.0014759967239046147,0.3931460438451047,1239.275113105774,1048.562464411406
45,25.417721783008858,0.8640778064727783,0.9610575306453659,0.44079281778018614,0.0014701144536724594,0.4018503489397701,1280.0218563079834,1054.1240280639583
46,24.777776959158633,0.8142943382263184,0.9701231651835971,0.4156023501399919,0.0014795666763582807,0.385725514422045,1244.6180264949799,1047.8753445013062
47,25.08768834663838,0.8443073034286499,0.9560979235408117,0.365883358756451,0.0015235106939718657,0.32198128284742056,1238.1745300292969,1052.0959994542159
48,25.541561207364648,0.8624242544174194,0.9641499070824978,0.4280986800980339,0.0014761492807274484,0.39224858727355244,1255.8175158500671,1052.488176271094
49,25.24904968770305,0.8429443836212158,0.9340706494548242,0.38954748543981405,0.0015308818857402925,0.32361813540496737,1236.6113090515137,1053.0881568248371
50,23.161325279028052,0.8202570080757141,0.9561065576083178,0.48211349505852225,0.001443771611716558,0.43822005248184115,1250.7373025417328,1054.1535432647947
51,25.015058507944946,0.8459126353263855,0.9326213247162832,0.45904331883493005,0.001506498064721103,0.3916646432854402,1246.7328326702118,1057.7820171470357
52,25.30149534866461,0.8656041026115417,0.8956551665884468,0.4518170430675845,0.0015240867252997784,0.3474722104489393,1249.7688598632812,1049.3816891640492
53,25.876569882837124,0.8644885420799255,0.9384562568150931,0.39671432691254765,0.0015544377617816405,0.3351705838352156,1260.6165113449097,1052.2726464340517
54,25.56677600138903,0.849746584892273,0.9457378820847455,0.36013591608243267,0.0015652469152470769,0.3058737984379764,1234.1580810546875,1057.07634903915
55,26.06465733894742,0.8614190816879272,0.9388735346216187,0.37646586779314434,0.0015412818705704031,0.31533940223125306,1254.058670282364,1049.4307049435918
56,25.445186228068334,0.85966557264328,0.9160523408688263,0.4427657715966564,0.0015098424385360557,0.3588181128331002,1228.8879210948944,1055.3576328265717
57,25.765357516469937,0.8554922342300415,0.8796970142687348,0.4270728999360961,0.001541725605576233,0.30676991528504605,1256.2811152935028,1054.380407846684
58,25.595192495827806,0.8742142915725708,0.8919737494374208,0.4925146112132886,0.0014739487655937291,0.3844883604098758,1232.7053482532501,1055.7732127852382
59,25.244199343750378,0.8354188203811646,0.9312720317199981,0.4676667701603352,0.001460504174364811,0.39893880137558774,1230.9781856536865,1058.159203502867
60,25.502922643810066,0.8726405501365662,0.9416938197884234,0.4303182521168942,0.001502349696848973,0.37201207244260476,1247.1297602653503,1055.6672622181204
61,25.70291155093306,0.8629745841026306,0.9006823431953586,0.4409556225875391,0.0015286782851925106,0.341637965363393,1254.4292430877686,1049.8395325045444
62,25.03287626912651,0.8470956683158875,0.9223585501253653,0.4983340450158666,0.0014521618352335269,0.42069259566663625,1235.0791327953339,1053.081023893304
63,25.2770080389404,0.840199887752533,0.9512517142543595,0.4035707069209127,0.00154598509914876,0.35482242190335644,1236.0791895389557,1053.6010020559736
64,25.127429752019292,0.8574573397636414,0.8953935502560626,0.472795324673548,0.0015211993728372181,0.36818887434581304,1251.7440645694733,1054.245581406315
65,24.962456621378667,0.8411034941673279,0.985396406490454,0.5588057493190948,0.0013916250268735518,0.5442021560388431,1240.4014201164246,1050.4946759043214
66,24.26939434885658,0.8638191223144531,0.8966135691782887,0.5481196553807417,0.0014785154480727197,0.4447332243059131,1241.469307899475,1052.2458020684126
67,24.749268856307346,0.8298097848892212,0.9571111669516116,0.5297781628948353,0.0014745767669316159,0.4868893294542718,1382.8154051303864,1021.4176666436326
68,24.9825778857104,0.8481931090354919,0.935506703402046,0.583224970216064,0.001432019217553244,0.518731672964472,1297.1364450454712,1029.8732947267708
69,25.155391822256053,0.8505197167396545,0.90365482359934,0.5396457345252462,0.0015212812856082423,0.4433005571634852,1252.1885869503021,1037.8139722124617
70,25.336759454642262,0.856483519077301,0.8639696732097917,0.5720203463881494,0.0015266421184927928,0.4359900202888022,1247.010615348816,1039.8946107501458
71,24.99952954313384,0.8547696471214294,0.8733268662709691,0.5403740896619752,0.0015645940553259642,0.4137009568438023,1251.8621270656586,1039.9184724599097
72,25.40530218758111,0.8420682549476624,0.8377232626020956,0.5583461837993442,0.0015974568612918223,0.39606944624956947,1247.1043701171875,1040.6849958849377
73,24.96887690332835,0.8533903956413269,0.7662006391705178,0.5639149617600284,0.0016228842508452807,0.3301156011315511,1268.3697650432587,1038.5042300279429
74,26.02702845817776,0.8737983107566833,0.6020399593501735,0.6384850012199532,0.0017634678760347672,0.24052496038545348,1288.114688873291,1035.130078425248
75,26.19411905865427,0.8629412055015564,0.2885928483775888,0.7143994486818921,0.001713444292908099,0.0029922971346415953,1297.6270775794983,1031.6065278004316
76,26.324911509182023,0.8728694915771484,0.2769830916598022,0.7253392855960616,0.0016549639000879716,0.0023223771071575173,1311.253700017929,1027.668673237441
77,26.309620984743255,0.88005530834198,0.26922966413301147,0.7324653401923218,0.0016724815773911667,0.0016950044633147288,1277.3562362194061,1032.8404508899403
78,26.341660831139645,0.8597567081451416,0.2615860372775798,0.7397132163419188,0.0016327694758306072,0.0012992537061819326,1306.623000383377,1027.2638679880813
79,26.190895711713793,0.8665002584457397,0.25561942211030436,0.7453897945818023,0.0016238135005218319,0.0010092169031472166,1305.2725853919983,1025.5921348818908
80,26.17752136862778,0.888110876083374,0.2577018160700536,0.7430492751553452,0.0016207981226630034,0.0007510910062767512,1313.640793800354,1035.1107159007727
81,26.344593727980286,0.8750734925270081,0.2148589821402832,0.7857629779955562,0.0016141464998614308,0.0006219604174904473,1294.728908777237,1028.5777597477618
82,26.2840913744613,0.8929858803749084,0.17051449537134342,0.8300299686113691,0.0016166510815198987,0.0005444638003223835,1311.932739019394,1031.8944081564964
83,26.29663521380932,0.8603533506393433,0.14284132102163408,0.8578370674003324,0.0016117111414869715,0.0006783882351645227,1303.8514132499695,1031.3846685877343
84,26.346235580581485,0.8757208585739136,0.12725447041007112,0.8733922860188355,0.0016128192967020548,0.0006467564880971605,1268.478731393814,1035.8225608930663
85,26.424313094567047,0.8815804719924927,0.11916389420842953,0.8814654927120077,0.0016134708148645436,0.0006293868455431628,1303.0804224014282,1031.0019519871114
86,26.457210325990495,0.8617735505104065,0.09261689922923785,0.9081243966020349,0.0016114340782168504,0.0007412957100319902,1282.9359338283539,1035.8041675351767
87,26.330241706310634,0.875080406665802,0.06734497333340962,0.9334762396810533,0.0016090170890975038,0.0008212128889512086,1295.7542750835419,1033.0798781873812
88,26.13406588589624,0.892079770565033,0.06551422225013613,0.9350968376933623,0.0017596795660559741,0.0006110598697966571,1280.030309677124,1038.2802112128577
89,26.27103205552778,0.8580197691917419,0.05957031848589718,0.9410857453370551,0.001650178420757927,0.0006560638559529733,1280.5816133022308,1033.8107723055195
90,26.263999575590027,0.8837172985076904,0.05531791254888835,0.9452631022666532,0.0016287218629934348,0.0005810148820280656,1287.0521528720856,1055.6470062986723
91,26.263519288859793,0.8534084558486938,0.040430913597620244,0.960066134272386,0.0016188464562247077,0.0004970479095383059,1252.3644025325775,1060.6721050079655
92,26.445638646499955,0.8853235244750977,0.02480569420153505,0.9756702167762936,0.0016130100602829765,0.0004759109771016596,1258.0329296588898,1054.407000738606
93,26.409255850170503,0.8947518467903137,0.017565167010520313,0.9828429371833229,0.0016140205170333886,0.0004081041573529704,1247.9075186252594,1059.3272486385579
94,26.48210919444324,0.8701308369636536,0.017965954737040584,0.9823736328389042,0.00160900531786885,0.00033958757970918097,1236.370877981186,1059.6243206791798
95,26.294616459820084,0.8717247843742371,0.014617466636799662,0.9856909627584721,0.0016089465154493473,0.00030842941849261056,1236.9586539268494,1058.4299875819245
96,26.362508888771025,0.8778074383735657,0.016662449962266877,0.9836102951583054,0.0016168180917710555,0.00027274509562698893,1250.509733915329,1061.7395216486125
97,26.312183680965475,0.8805644512176514,0.016230759539334613,0.9840060964232676,0.0016035495866930966,0.0002368559628493012,1254.3903319835663,1055.9877388887594
98,26.279042946620315,0.8845157027244568,0.014981401752247636,0.9852408926359278,0.0016051647841459889,0.00022229434353975317,1252.0890262126923,1057.8858597449296
99,26.407316671360583,0.8777049779891968,0.016495304310283346,0.9837208898852674,0.0016040147467740447,0.0002161941738420888,1283.935823917389,1049.65945691962
