epoch,psnr.val,ssim.val,d_loss.avg,d_score.avg,g_loss.avg,g_score.avg,epoch_time.val,sample_speed.avg
56,20.045013428987804,0.6223252415657043,0,0,0.005378873573595678,0,729.0772063732147,1815.9088357957123
57,20.06496465740006,0.5970146656036377,0,0,0.005388843946156653,0,732.8941874504089,1807.883513592561
58,20.05491069075578,0.5724870562553406,0,0,0.005402341523541735,0,730.3018777370453,1813.1945122200937
59,20.03312698893914,0.6064388155937195,0,0,0.005398626364501406,0,730.961701631546,1816.1941457372154
60,20.026673326974326,0.6327704191207886,0,0,0.005377205640038515,0,730.3263583183289,1818.7968423419252
61,20.005796905748056,0.5965180397033691,0,0,0.0054002142382702295,0,733.8870208263397,1802.6102840246426
62,20.01793086005069,0.5863751173019409,0,0,0.00540476722357149,0,733.4853267669678,1808.2955662116296
63,20.038403030005725,0.5854530930519104,0,0,0.005390687260220644,0,732.7952337265015,1808.2685060140084
64,20.011365663346538,0.5945301055908203,0,0,0.005375114200659074,0,731.288827419281,1812.532541635513
65,20.079249471275592,0.5905309319496155,0,0,0.005388169816707249,0,735.0466887950897,1805.4830572907142
66,20.034811549297263,0.615071177482605,0,0,0.005404562371152771,0,731.9723215103149,1809.5668067052054
67,20.013060666189215,0.582608163356781,0,0,0.00540201297917447,0,731.0258271694183,1814.7153197379073
68,20.036319012066492,0.625557541847229,0,0,0.005382683576052289,0,730.7494688034058,1813.4964605111072
69,20.002068065609038,0.5759594440460205,0,0,0.005389212710981989,0,732.4260091781616,1806.8505341672178
70,20.033727377542107,0.6234819889068604,0,0,0.005400411666139773,0,730.4493339061737,1813.733438706768
71,20.10464663705518,0.6101294755935669,0,0,0.005383108450903684,0,732.1872754096985,1811.6183427345613
72,20.014072726690056,0.5718526244163513,0,0,0.005368328211251363,0,732.0526101589203,1811.3201383965009
73,20.005835951586178,0.5762180089950562,0,0,0.00539055281406181,0,733.8025333881378,1807.4823447315355
74,20.04320192765769,0.64436936378479,0,0,0.005374576435373216,0,731.8903193473816,1809.1934378252975
75,20.036759288326028,0.6045276522636414,0,0,0.005375862182069609,0,731.2288022041321,1811.8874442237682
76,19.981370246592217,0.6075184941291809,0,0,0.005367442223147585,0,731.643562078476,1810.30328826192
77,20.077310283882586,0.5758813619613647,0,0,0.005396838020942778,0,731.5183799266815,1811.402813472207
78,20.05070475218851,0.6506365537643433,0,0,0.005387052681834831,0,730.6096112728119,1814.1164304390297
79,20.05117730093257,0.588960587978363,0,0,0.005387757962058148,0,730.6688513755798,1817.0781305704793
80,19.987114624787832,0.6198815703392029,0,0,0.005362626435011848,0,734.0371928215027,1802.788243721907
81,20.023708181107168,0.6076632738113403,0,0,0.0053695052214298876,0,733.4359178543091,1807.5503733902376
82,20.01727448978283,0.6428964138031006,0,0,0.005392510650519442,0,729.5937852859497,1817.0981420554883
83,20.040036300802456,0.578543484210968,0,0,0.005372443723196028,0,730.8306438922882,1814.4358159518506
84,20.061546992157155,0.6002985239028931,0,0,0.0053709347116445505,0,733.5496151447296,1806.5905216344918
85,19.998635657313045,0.6045864224433899,0,0,0.005382048640284803,0,730.5962080955505,1813.5558346686244
86,20.081744506394394,0.6381948590278625,0,0,0.005355813550801172,0,730.2832415103912,1813.5653037940347
87,20.06906322180513,0.6173531413078308,0,0,0.005382088393895895,0,732.8202419281006,1808.1147444804712
88,20.03719130708786,0.6068843603134155,0,0,0.005348240965458048,0,733.6500747203827,1803.005427942359
89,20.062928293086692,0.5645737051963806,0,0,0.0053823944664542584,0,732.7546045780182,1808.1728948072337
90,20.088383791473387,0.6101313233375549,0,0,0.005381055941705113,0,731.9529168605804,1807.3946366928024
91,20.102070225423162,0.6087419390678406,0,0,0.005369675248771995,0,732.8586168289185,1810.9484929857354
92,20.020513797611482,0.5909813046455383,0,0,0.005352525377655766,0,731.5015034675598,1810.3391144260645
93,20.052718376010667,0.5995052456855774,0,0,0.0054024628802229625,0,731.0072672367096,1814.2106788148146
94,20.06179624020257,0.6219542026519775,0,0,0.005383402516460157,0,731.4961304664612,1810.5649427526141
95,20.06845334774377,0.6189432144165039,0,0,0.005369446815999148,0,732.338495016098,1807.8997201952131
96,20.039877072430397,0.6321409940719604,0,0,0.005349332625679039,0,734.6860463619232,1803.9802479593343
97,20.068784712404337,0.596855640411377,0,0,0.005380660921160644,0,733.93532371521,1807.6543833652718
98,20.03763576519034,0.6211033463478088,0,0,0.00536725741548726,0,734.2718887329102,1800.4982830222086
99,20.09024924282228,0.6036906838417053,0,0,0.005366028863056336,0,732.9120614528656,1809.0793068118187
