epoch,psnr.val,ssim.val,d_loss.avg,d_score.avg,g_loss.avg,g_score.avg,epoch_time.val,sample_speed.avg
0,25.38910473628121,0.8492376208305359,0,0,0.0015323700418095267,0,839.1302785873413,3516.924919232948
1,25.56748219322874,0.8522984385490417,0,0,0.0007727177536383429,0,786.2086300849915,3079.198447507981
2,25.818779461923565,0.8716542720794678,0,0,0.0006827547171281176,0,765.9377279281616,3128.5552509737277
3,25.954135975188485,0.8587313890457153,0,0,0.0006206170411142728,0,693.1524715423584,3371.9200162221755
4,24.257223273680335,0.79799485206604,0,0,0.002082203438648002,0,683.5068979263306,3174.958829607639
5,25.515280607103485,0.846173107624054,0,0,0.0008959144987334362,0,648.3040482997894,3436.910740232219
6,25.656119266971405,0.8593713045120239,0,0,0.0006959441183524825,0,619.9514219760895,3287.6833389387025
7,25.758457268003944,0.8521836400032043,0,0,0.0006170673929326031,0,629.8209581375122,3406.127988558436
8,25.522962874068455,0.836305558681488,0,0,0.0011571295815710756,0,626.4346308708191,3757.491871744412
9,25.611250865842837,0.8494002819061279,0,0,0.000691543519696992,0,672.1248781681061,3247.026873851069
10,25.874569487289506,0.8858352899551392,0,0,0.0006250808803246637,0,706.5907838344574,3204.143866496026
11,26.099329120388788,0.8546050786972046,0,0,0.000626068601407642,0,697.9911229610443,3389.7278585994686
12,26.11083974483849,0.8824962973594666,0,0,0.0005665304834212211,0,761.0215036869049,3005.242284151685
13,25.615125607861092,0.8402437567710876,0,0,0.0006729875084079376,0,687.3907182216644,3318.7749923649635
14,26.09266494559789,0.8484148979187012,0,0,0.0005944048997517645,0,632.419328212738,3180.1194576593734
15,26.065780908136738,0.8762401938438416,0,0,0.000550782755551219,0,610.0646772384644,3440.4062025397793
16,26.108876239176485,0.8599306344985962,0,0,0.0005720230044035291,0,636.1401751041412,3685.209018549967
17,26.181959052612243,0.878054141998291,0,0,0.0005320516807830436,0,666.434223651886,3309.1203331618913
18,25.71076390811686,0.8495900630950928,0,0,0.000594272127881411,0,665.5755841732025,3177.318227035077
19,26.221635360920278,0.8566067218780518,0,0,0.0005445459924677728,0,628.4293859004974,3459.627184333406
20,26.31768237496196,0.8880599141120911,0,0,0.0005366891380953625,0,641.1634418964386,3162.121067214071
21,26.32444316422985,0.8878622651100159,0,0,0.0005264945609177158,0,644.0431158542633,3398.7058834634217
22,25.831088961568728,0.8198912143707275,0,0,0.0005497173384323871,0,636.3680822849274,3188.2602573079535
23,26.241634581975273,0.864445149898529,0,0,0.0005175919042920491,0,625.3219916820526,3401.532495416974
24,26.160035762783377,0.8891939520835876,0,0,0.000503698475150798,0,703.589165687561,3632.042009187319
25,26.23703714705112,0.8582277894020081,0,0,0.0004924332220009141,0,666.03289103508,3203.4799216008373
26,26.269362144883065,0.8701264262199402,0,0,0.0004898229121018735,0,726.703403711319,3062.1897418673843
27,26.25674826956345,0.868262767791748,0,0,0.0006280094688980849,0,819.9431352615356,3191.378981058787
28,26.257904486241024,0.8810253143310547,0,0,0.0004974727342837676,0,652.4443395137787,3196.8501461192363
29,26.399977898983597,0.8890441656112671,0,0,0.0004972929591320449,0,606.85315990448,3434.868669888527
30,26.373477949103858,0.8710275292396545,0,0,0.0004808167353425178,0,683.4950380325317,3109.7079484651736
31,26.25594830751772,0.8704425692558289,0,0,0.0004693964207671016,0,756.3915584087372,3149.0043029979147
